Drawer Transactions 	
4	23.5	true		CompleteOrder	1910.47
4	86.0	true		CompleteOrder	1933.97
4	4.5	true		CompleteOrder	2019.97
4	10.9	true		CompleteOrder	2024.47
4	11.4	true		CompleteOrder	2035.37
4	4.2	true		CompleteOrder	2046.77
4	4.2	true		CompleteOrder	2050.97
4	7.1	true		CompleteOrder	2055.17
4	20.0	true		CompleteOrder	2062.27
4	3.5	true		CompleteOrder	2082.27
4	25.9	true		CompleteOrder	2085.77
4	8.2	true		CompleteOrder	2111.67
4	3.8	true		CompleteOrder	2119.87
4	10.5	true		CompleteOrder	2123.67
4	4.0	true		CompleteOrder	2134.17
4	12.8	true		CompleteOrder	2138.17
4	4.3	true		CompleteOrder	2150.97
4	6.5	true		CompleteOrder	2155.27
4	3.8	true		CompleteOrder	2161.77
4	7.6	true		CompleteOrder	2165.57
4	29.75	true		CompleteOrder	2173.17
4	3.8	true		CompleteOrder	2202.92
4	4.2	true		CompleteOrder	2206.72
4	11.25	true		CompleteOrder	2210.92
4	0.0	true		CompleteOrder	2222.17
4	4.5	true		CompleteOrder	2222.17
4	4.4	true		CompleteOrder	2226.67
4	3.8	true		CompleteOrder	2231.07
4	2234.87		true	Kassensaldo	2234.87
Payment Methods 	
Bargeld	InCash	3.8	66225
Bargeld	InCash	10.0	66227
Retourgeld	Change	-1.4	66227
Bargeld	InCash	100.0	66228
Retourgeld	Change	-55.0	66228
Bargeld	InCash	4.0	66229
Bargeld	InCash	20.0	66230
Retourgeld	Change	-4.5	66230
Bargeld	InCash	5.0	66231
Retourgeld	Change	-0.8	66231
Bargeld	InCash	104.0	66232
Bargeld	InCash	4.2	66233
Bargeld	InCash	3.8	66234
Bargeld	InCash	9.0	66235
Bargeld	InCash	50.0	66236
Retourgeld	Change	-12.5	66236
Bargeld	InCash	20.0	66237
Retourgeld	Change	-12.4	66237
Bargeld	InCash	10.0	66238
Retourgeld	Change	-4.0	66238
Bargeld	InCash	50.0	66239
Retourgeld	Change	-30.0	66239
Bargeld	InCash	1.0	66240
Bargeld	InCash	5.0	66241
Retourgeld	Change	-1.25	66241
Bargeld	InCash	3.0	66242
Bargeld	InCash	-5.0	66243
Bargeld	InCash	4.0	66244
Bargeld	InCash	-2.0	66245
Bargeld	InCash	100.0	66246
Retourgeld	Change	-92.4	66246
Bargeld	InCash	10.0	66247
Retourgeld	Change	-1.0	66247
Bargeld	InCash	20.0	66248
Retourgeld	Change	-9.7	66248
Mit Karte	ByCard	231.0	66249
Bargeld	InCash	4.0	66250
Bargeld	InCash	10.0	66251
Retourgeld	Change	-5.8	66251
Bargeld	InCash	-0.7	66252
Bargeld	InCash	4.5	66253
Bargeld	InCash	10.0	66254
Retourgeld	Change	-0.8	66254
Bargeld	InCash	100.0	66255
Bargeld	InCash	9.0	66256
Bargeld	InCash	52.5	66257
Mit Karte	ByCard	79.6	66258
Bargeld	InCash	10.0	66259
Retourgeld	Change	-5.9	66259
